Date,resid
2007-04-10,0.09991272432001397
2007-04-11,0.0787924547077351
2007-04-12,0.06255973241683255
2007-04-13,0.04744452361653495
2007-04-16,0.04486228414199478
2007-04-17,0.04131209201428432
2007-04-18,0.03202117462153098
2007-04-19,0.028947477961661194
2007-04-20,0.020390810380963353
2007-04-23,0.008012402215319292
2007-04-24,0.00711537631894954
2007-04-25,0.013126247234147126
2007-04-26,0.025400600951602348
2007-04-27,0.03700347154549466
2007-04-30,0.0486759120837168
2007-05-01,0.06613892312520209
2007-05-02,0.07564759492632289
2007-05-03,0.09258381793467407
2007-05-04,0.1060785377241561
2007-05-07,0.1213925622142038
2007-05-08,0.1317360744994427
2007-05-09,0.15692309784417924
2007-05-10,0.17774289009685706
2007-05-11,0.20067720042596238
2007-05-14,0.21998347170740196
2007-05-15,0.24187970243605106
2007-05-16,0.2710377190337663
2007-05-17,0.2903815501823781
2007-05-18,0.31639973830555634
2007-05-21,0.33436209990302
2007-05-22,0.35912733204943736
2007-05-23,0.3777349855770361
2007-05-24,0.38751257762986435
2007-05-25,0.39798970969475234
2007-05-29,0.4144215424551352
2007-05-30,0.4326526045895671
2007-05-31,0.4515581535423594
2007-06-01,0.453679914587086
2007-06-04,0.45782268802808956
2007-06-05,0.46199741825844143
2007-06-06,0.4597392288886628
2007-06-07,0.4483228124842402
2007-06-08,0.44370322480386526
2007-06-11,0.43546168239848015
2007-06-12,0.42805946811115214
2007-06-13,0.4312773192730729
2007-06-14,0.4365965368429472
2007-06-15,0.4530575134186241
2007-06-18,0.46128255097921067
2007-06-19,0.4631767124551118
2007-06-20,0.4647260904172812
2007-06-21,0.46055682431638145
2007-06-22,0.4469207916041221
2007-06-25,0.4266133803493166
2007-06-26,0.39940766954009255
2007-06-27,0.3715958482491648
2007-06-28,0.3427081783890302
2007-06-29,0.285165537475105
2007-07-02,0.26494962828568447
2007-07-03,0.2539238293391217
2007-07-05,0.24660265052848096
2007-07-06,0.23306534179810445
2007-07-09,0.2185539745472742
2007-07-10,0.19951736780509
2007-07-11,0.07853101535413365
2007-07-12,0.08813162667407848
2007-07-13,0.10218477608931031
2007-07-16,0.1212353903618133
2007-07-17,0.142449382222115
2007-07-18,0.1591943107871463
2007-07-19,0.18095315521569144
2007-07-20,0.19125980425055344
2007-07-23,0.1970149798647528
2007-07-24,0.19109085323184413
2007-07-25,0.1860310250800715
2007-07-26,0.17790456496405313
2007-07-27,0.16614609406789324
2007-07-30,0.14776405135455287
2007-07-31,0.12348846914848158
2007-08-01,0.10176428619875907
2007-08-02,0.08707128717417964
2007-08-03,0.06376471890145632
2007-08-06,0.04136095299533796
2007-08-07,0.01887893510410646
2007-08-08,-0.0022839667740090774
2007-08-09,-0.02958144651204092
2007-08-10,-0.06138717198738586
2007-08-13,-0.09601546083984569
2007-08-14,-0.13939822440368488
2007-08-15,-0.1915022112963623
2007-08-16,-0.248087170126493
2007-08-17,-0.300331268324593
2007-08-20,-0.35112188785533294
2007-08-21,-0.3990388351229588
2007-08-22,-0.4419042546350871
2007-08-23,-0.4815973046864658
2007-08-24,-0.517730249831529
2007-08-27,-0.5513433971240289
2007-08-28,-0.594189391248096
2007-08-29,-0.6107021667956118
2007-08-30,-0.6237249460738354
2007-08-31,-0.6287504985910572
2007-09-04,-0.6239556140908504
2007-09-05,-0.6255832996943437
2007-09-06,-0.6230292507498046
2007-09-07,-0.6210008756020337
2007-09-10,-0.6223051639402103
2007-09-11,-0.6163748805925442
2007-09-12,-0.6191953381538478
2007-09-13,-0.6235709437116709
2007-09-14,-0.6099289854504524
2007-09-17,-0.5960573407055892
2007-09-18,-0.5679423632673716
2007-09-19,-0.5414607331124185
2007-09-20,-0.5192223084050833
2007-09-21,-0.4876456737064643
2007-09-24,-0.4460394598149766
2007-09-25,-0.39259742131956155
2007-09-26,-0.3377057697976523
2007-09-27,-0.2790542560735465
2007-09-28,-0.22416211651377982
2007-10-01,-0.16330454364762198
2007-10-02,-0.1058492504808709
2007-10-03,-0.05847703502908991
2007-10-04,-0.015005815853333382
2007-10-05,0.03857481558206394
2007-10-08,0.0931871222097338
2007-10-09,0.1561803174394682
2007-10-10,0.22768713443876842
2007-10-11,0.2850208124325428
2007-10-12,0.3483875993455862
2007-10-15,0.40480925838136733
2007-10-16,0.4530855800616469
2007-10-17,0.5169091740051006
2007-10-18,0.5736265722455505
2007-10-19,0.621813053751387
2007-10-22,0.6724087461851207
2007-10-23,0.7397400127671294
2007-10-24,0.8008018217073749
2007-10-25,0.8456661415469547
2007-10-26,0.8878700412593374
2007-10-29,0.9271896395917618
2007-10-30,0.9722529888546727
2007-10-31,1.024060798972483
2007-11-01,1.068369093564172
2007-11-02,1.1132821756129208
2007-11-05,1.1645057398182228
2007-11-06,1.220972722416709
2007-11-07,1.2642594696931317
2007-11-08,1.286958439308116
2007-11-09,1.2893372562029788
2007-11-12,1.2797725444186043
2007-11-13,1.2742731120644726
2007-11-14,1.2660944588811254
2007-11-15,1.250304611845158
2007-11-16,1.2448729141759178
2007-11-19,1.2345642221967548
2007-11-20,1.2281587852449167
2007-11-21,1.212930382453013
2007-11-23,1.2051023620966546
2007-11-26,1.1885097775365088
2007-11-27,1.1897338727064077
2007-11-28,1.2075522492025537
2007-11-29,1.2239619647788107
2007-11-30,1.2382185332498574
2007-12-03,1.2477262387494363
2007-12-04,1.2541925559595914
2007-12-05,1.2640099734658414
2007-12-06,1.2812552100478225
2007-12-07,1.2960422129334987
2007-12-10,1.3143105588151418
2007-12-11,1.3239274341098228
2007-12-12,1.3346183103350124
2007-12-13,1.3472469582214104
2007-12-14,1.3595662023394781
2007-12-17,1.3640785311597532
2007-12-18,1.3630819726608474
2007-12-19,1.3629459546540565
2007-12-20,1.3684069980743554
2007-12-21,1.3786630683074041
2007-12-24,1.3980303503218545
2007-12-26,1.4182061317261063
2007-12-27,1.4325869664596897
2007-12-28,1.444613368896945
