Date,resid
2007-06-19,-1.3034927364179207
2007-06-20,-1.3026842737982856
2007-06-21,-1.3026846167021218
2007-06-22,-1.287020884857631
2007-06-25,-1.2613685517996676
2007-06-26,-1.2134298838173323
2007-06-27,-1.200344537684101
2007-06-28,-1.1835117047393595
2007-06-29,-1.2204515095465034
2007-07-02,-1.2080341761536961
2007-07-03,-1.2054770906202235
2007-07-05,-1.196817716672733
2007-07-06,-1.19328678634599
2007-07-09,-1.1798478836464183
2007-07-10,-1.1479803069500658
2007-07-11,-1.142850453292366
2007-07-12,-1.135597608619206
2007-07-13,-1.1324417832874996
2007-07-16,-1.1305789684691234
2007-07-17,-1.125832351572682
2007-07-18,-1.1195241865444905
2007-07-19,-1.125363827645584
2007-07-20,-1.1118622693631377
2007-07-23,-1.0961790701479006
2007-07-24,-1.06471573810074
2007-07-25,-1.0381057428931784
2007-07-26,-0.9864659435869898
2007-07-27,-0.9058267475228682
2007-07-30,-0.8554043040114967
2007-07-31,-0.7836160272586724
2007-08-01,-0.7114402380178119
2007-08-02,-0.6690143826023944
2007-08-03,-0.6011058875256621
2007-08-06,-0.5514373832768457
2007-08-07,-0.5205136676303082
2007-08-08,-0.4792863274417769
2007-08-09,-0.3991303117127986
2007-08-10,-0.30331234976131466
2007-08-13,-0.2246873382813207
2007-08-14,-0.13215758412700135
2007-08-15,-0.016374026798356256
2007-08-16,0.0960794702147863
2007-08-17,0.19528806251186764
2007-08-20,0.259248742777271
2007-08-21,0.3113094497206658
2007-08-22,0.3461144687264637
2007-08-23,0.37500305054222527
2007-08-24,0.38512382869841194
2007-08-27,0.4139770423416839
2007-08-28,0.48016766517165804
2007-08-29,0.5250486451091005
2007-08-30,0.5783317947373294
2007-08-31,0.6151693479462541
2007-09-04,0.6470425745308976
2007-09-05,0.6945583729208027
2007-09-06,0.7305798502641101
2007-09-07,0.7795279798462975
2007-09-10,0.844478281862348
2007-09-11,0.8919219006310236
2007-09-12,0.9396573591707412
2007-09-13,0.9852593536102318
2007-09-14,1.0253785816867913
2007-09-17,1.0760614264322763
2007-09-18,1.0674267984657166
2007-09-19,1.0520883792408713
2007-09-20,1.0376147174805466
2007-09-21,0.999873127715692
2007-09-24,0.9576360872012273
2007-09-25,0.9126802945586392
2007-09-26,0.8594947987725922
2007-09-27,0.7996926185546538
2007-09-28,0.7470021832277761
2007-10-01,0.6929375881741955
2007-10-02,0.6562062140581817
2007-10-03,0.6229048267290438
2007-10-04,0.5790402050644918
2007-10-05,0.5235840344419476
2007-10-08,0.4759373068587342
