Date,resid
2007-09-24,-25.636405445993503
2007-09-25,-25.615461743138532
2007-09-26,-25.58802118150252
2007-09-27,-25.511227003685057
2007-09-28,-25.340640050906565
2007-10-01,-25.16825449704168
2007-10-02,-25.160535137911022
2007-10-03,-25.207485469913244
2007-10-04,-25.20044280595478
2007-10-05,-25.179812751453174
2007-10-08,-25.27115013486105
2007-10-09,-25.29824370532227
2007-10-10,-25.36218400612119
2007-10-11,-25.329196075668484
2007-10-12,-25.321264834477002
2007-10-15,-25.193622189185298
2007-10-16,-25.058781117930042
2007-10-17,-24.88395341363481
2007-10-18,-24.56512886942679
2007-10-19,-24.23609244702803
2007-10-22,-23.983892413868407
2007-10-23,-23.716455154612696
2007-10-24,-23.44915580238538
2007-10-25,-23.128585972904666
2007-10-26,-22.61057604742559
2007-10-29,-22.10223320907749
2007-10-30,-21.643382331057115
2007-10-31,-21.089656901414326
2007-11-01,-20.6253728255796
2007-11-02,-20.004734037023574
2007-11-05,-19.444897812948074
2007-11-06,-18.769062375648712
2007-11-07,-18.030598378882218
2007-11-08,-17.27028439994522
2007-11-09,-16.599599573914407
2007-11-12,-16.17823972595595
2007-11-13,-15.84790769542293
2007-11-14,-15.381824960525075
2007-11-15,-15.07727825484896
2007-11-16,-14.806587499881006
2007-11-19,-14.560104556632446
2007-11-20,-14.215717180066514
2007-11-21,-13.816194669169528
2007-11-23,-13.22408597331744
2007-11-26,-12.621732669693902
2007-11-27,-12.184326564662669
2007-11-28,-11.948446067345863
2007-11-29,-11.754414778517877
2007-11-30,-11.672589877129042
2007-12-03,-11.571018093477075
2007-12-04,-11.365112861781103
2007-12-05,-11.154067290634742
2007-12-06,-10.889521471728557
2007-12-07,-10.691615793900475
2007-12-10,-10.395289776609332
2007-12-11,-10.02682195910283
2007-12-12,-9.647099026127412
2007-12-13,-9.466396834655882
2007-12-14,-9.399406594792573
2007-12-17,-9.32933242149496
2007-12-18,-9.234800262710616
2007-12-19,-9.17707269026262
2007-12-20,-9.180656397635836
2007-12-21,-9.064421308248361
2007-12-24,-8.949865603121651
2007-12-26,-8.741942994736249
2007-12-27,-8.527872853066025
2007-12-28,-8.262751477182002
2007-12-31,-8.022591275319773
2008-01-02,-7.627145729847877
2008-01-03,-7.140292023808969
2008-01-04,-6.726872376141799
2008-01-07,-6.387690041249662
2008-01-08,-5.908900799035341
2008-01-09,-5.460977582889057
2008-01-10,-4.956780972144367
2008-01-11,-4.391703428298106
2008-01-14,-3.799094788383357
2008-01-15,-3.2538551606726136
2008-01-16,-2.9114290479253917
2008-01-17,-2.595753963972541
2008-01-18,-2.2696104557677854
2008-01-22,-1.895652331238277
2008-01-23,-1.6370922230358778
2008-01-24,-1.1977566147902285
2008-01-25,-0.6774692264799418
2008-01-28,-0.025896138759051723
2008-01-29,0.5532230555830777
2008-01-30,1.1248744272277387
2008-01-31,1.7290658975297442
2008-02-01,2.1322506527874623
2008-02-04,2.502944371525836
2008-02-05,2.756359948504926
2008-02-06,3.1460298235024133
2008-02-07,3.5532292157463035
2008-02-08,4.073195618548882
2008-02-11,4.607063678223956
2008-02-12,4.996222638618843
2008-02-13,5.41886947834777
2008-02-14,5.73730094402429
2008-02-15,5.975147405813086
2008-02-19,6.4661571771749
2008-02-20,6.968768737261994
2008-02-21,7.523954025382458
2008-02-22,8.11722967412673
2008-02-25,8.675051305872259
2008-02-26,9.302270610461694
2008-02-27,10.054966245594523
2008-02-28,10.912787306555263
2008-02-29,11.810704807421793
2008-03-03,12.718395988383886
2008-03-04,13.475464962224567
2008-03-05,14.41779104001433
2008-03-06,15.30694580442939
2008-03-07,16.161512435365577
2008-03-10,16.901436673758027
2008-03-11,17.7429384894176
2008-03-12,18.539368400081955
2008-03-13,19.47411103253983
2008-03-14,20.383820723337536
2008-03-17,21.35657926443824
2008-03-18,22.33595686122853
2008-03-19,22.744926240200346
2008-03-20,22.883425308802725
2008-03-24,22.970532180253716
2008-03-25,23.175347529241833
2008-03-26,23.54172243361494
2008-03-27,23.899523629498958
2008-03-28,24.15133156575332
2008-03-31,24.36294990637926
2008-04-01,24.261879043817178
2008-04-02,24.27907175075864
2008-04-03,24.330210275728007
2008-04-04,24.38059574647336
2008-04-07,24.51330862498446
2008-04-08,24.572862814870888
2008-04-09,24.84046728775735
2008-04-10,24.999168792302953
2008-04-11,25.093546460337073
2008-04-14,25.173456336416436
2008-04-15,25.301813618753087
2008-04-16,25.61191305566258
2008-04-17,25.855736100578834
2008-04-18,25.843599077042075
2008-04-21,25.84024294992103
2008-04-22,25.94322771753011
2008-04-23,25.83005579912892
2008-04-24,25.54906987491835
2008-04-25,25.308796346246424
2008-04-28,25.09786256165204
2008-04-29,24.758197602480237
2008-04-30,24.31991044046959
2008-05-01,23.813792182658265
2008-05-02,23.394129154873355
2008-05-05,23.08063179317095
2008-05-06,22.837833874898173
2008-05-07,22.566876827154744
2008-05-08,22.368755487374624
2008-05-09,22.260099252569443
2008-05-12,22.141207930741505
2008-05-13,21.846458729669482
2008-05-14,21.493918703587546
2008-05-15,21.29018089519533
2008-05-16,21.30256283770838
2008-05-19,21.424360993170094
2008-05-20,21.620957850610168
2008-05-21,21.928924720066817
2008-05-22,22.127371241352684
2008-05-23,22.354663748217032
2008-05-27,22.418757378848248
2008-05-28,22.425470061568667
2008-05-29,22.158856964350775
2008-05-30,21.985783141074148
2008-06-02,21.883506732608453
2008-06-03,21.707067074962453
2008-06-04,21.543174072664637
2008-06-05,21.315601176334628
2008-06-06,21.346407146331707
2008-06-09,21.367772519630655
2008-06-10,21.21995473698369
2008-06-11,21.179265015957636
2008-06-12,21.05842240639002
2008-06-13,20.936671827631194
2008-06-16,20.945007128239133
2008-06-17,20.946708862526684
2008-06-18,21.057665240221482
2008-06-19,21.315518440877035
2008-06-20,21.60497043443876
2008-06-23,21.670483812393048
2008-06-24,21.335620583110423
2008-06-25,21.339453526361023
2008-06-26,21.666230692587035
2008-06-27,22.149497591142858
2008-06-30,22.60570621884075
2008-07-01,23.212661132331938
2008-07-02,23.800885242135806
2008-07-03,25.397862505642294
2008-07-07,25.748687697213764
2008-07-08,26.045536440072585
2008-07-09,26.42909170287749
2008-07-10,26.907414228648232
2008-07-11,27.55933859835062
2008-07-14,28.311351596827844
2008-07-15,29.080642625114187
2008-07-16,29.68044699397932
2008-07-17,30.28464168982299
2008-07-18,30.784911142302818
2008-07-21,31.30239148999106
2008-07-22,31.669376322144085
2008-07-23,31.76953369354466
2008-07-24,31.857389986329704
2008-07-25,31.94800796246805
2008-07-28,32.090804290540376
2008-07-29,32.13470809882695
2008-07-30,32.163247957731436
2008-07-31,32.23793134974878
2008-08-01,32.21475529298135
2008-08-04,32.05686621249904
2008-08-05,31.72480977575586
2008-08-06,31.354738989972255
2008-08-07,30.91393157601676
2008-08-08,30.3650214117037
2008-08-11,29.524189346572346
2008-08-12,28.511672437708462
2008-08-13,27.682746867184694
2008-08-14,26.679986261533728
2008-08-15,25.516502072159017
2008-08-18,24.571177212389433
2008-08-19,23.748884557915847
2008-08-20,22.91110044353694
2008-08-21,22.306964749319732
2008-08-22,21.63343447547374
2008-08-25,20.879561830664144
2008-08-26,20.129351315545506
2008-08-27,19.43415419296508
2008-08-28,18.808644551210648
2008-08-29,18.160837416168302
2008-09-02,17.302804696759484
2008-09-03,16.45619824659536
2008-09-04,15.574811345847882
2008-09-05,14.747677941870876
2008-09-08,13.9550854453525
2008-09-09,13.106953038185454
2008-09-10,12.031214957860078
2008-09-11,10.76640685945113
2008-09-12,9.67514862262927
2008-09-15,8.84652592882976
2008-09-16,8.020074354801451
2008-09-17,7.837537718120003
2008-09-18,8.060787918106847
2008-09-19,8.011124329313837
2008-09-22,8.420533257636697
2008-09-23,8.653890627983763
2008-09-24,8.895570570370472
2008-09-25,9.028155876097077
2008-09-26,9.183039572863384
2008-09-29,9.376187847069602
2008-09-30,9.420852343861466
2008-10-01,9.51286637381042
2008-10-02,9.206681115665823
2008-10-03,8.738559296039748
2008-10-06,8.604928688106291
2008-10-07,8.645260429851534
2008-10-08,8.976203776689834
2008-10-09,9.126333893286523
2008-10-10,9.051421137563114
2008-10-13,8.907698683889148
2008-10-14,8.763831062071485
2008-10-15,8.637389112025712
2008-10-16,8.166966564681424
2008-10-17,7.5222958318859945
2008-10-20,6.917878519310583
2008-10-21,6.144716549689682
2008-10-22,5.005412233792702
2008-10-23,3.684201921671002
2008-10-24,2.5623713774594608
2008-10-27,1.5143348620812027
2008-10-28,0.47191817591352403
2008-10-29,-0.4968064020091738
2008-10-30,-1.606762582747403
2008-10-31,-2.9319964055382286
2008-11-03,-4.162346951101518
2008-11-04,-5.123758390105354
2008-11-05,-6.189895304271931
2008-11-06,-7.340095499471215
2008-11-07,-8.470202783819838
2008-11-10,-9.344574715868287
2008-11-12,-10.511102402089309
2008-11-13,-11.72142856521129
2008-11-14,-12.569644080483323
2008-11-17,-13.417029699481697
2008-11-18,-14.401888493314711
2008-11-19,-15.336815311959445
2008-11-20,-16.16237134661263
2008-11-21,-16.60473382750701
2008-11-24,-16.82107279222779
2008-11-25,-17.019381091131493
2008-11-26,-17.34491021119393
2008-11-28,-17.57974218335973
2008-12-01,-18.180485165028898
2008-12-02,-18.683558372669467
2008-12-03,-19.297746026181564
2008-12-04,-19.979942351181023
2008-12-05,-20.742107742397746
2008-12-08,-21.323060417915933
2008-12-09,-21.89177083835665
2008-12-10,-22.156788224194635
2008-12-11,-22.244321215842398
2008-12-12,-22.439763890525846
2008-12-15,-22.482425982216867
2008-12-16,-22.493296732204136
2008-12-17,-22.239565358644874
2008-12-18,-22.069578077964564
2008-12-19,-22.159003833928935
2008-12-22,-22.157398726193957
2008-12-23,-22.29362005863316
2008-12-24,-22.295397270704488
2008-12-26,-22.116611076786107
2008-12-29,-21.882790369223983
2008-12-30,-21.72709393263672
2008-12-31,-21.452455286055248
2009-01-02,-21.25627404967236
2009-01-05,-21.307098125567535
2009-01-06,-21.322645245047106
2009-01-07,-21.54320881120872
2009-01-08,-21.645335768686053
2009-01-09,-21.76184872077316
2009-01-12,-22.194520504856452
2009-01-13,-22.621374753058447
2009-01-14,-23.14839670867472
2009-01-15,-23.707516539281908
2009-01-16,-23.964558928344204
2009-01-21,-24.148180510566455
2009-01-22,-24.19685165364716
2009-01-23,-23.895031271766086
2009-01-26,-23.50389365804234
2009-01-27,-23.212994290520427
2009-01-28,-23.00682560567416
2009-01-29,-22.66336838572269
2009-01-30,-22.08528069691065
2009-02-02,-21.639728415946276
2009-02-03,-21.345238386498995
2009-02-04,-20.97940067082133
2009-02-05,-20.49829287733303
2009-02-06,-20.04057133506664
