Date,Price,Open,High,Low,Change %
2009-10-28,3.3694826491321686,3.3694826491321686,3.3694826491321686,3.3694826491321686,-1.07%
2009-10-29,3.3707315624755765,3.3707315624755765,3.3707315624755765,3.3707315624755765,2.34%
2009-10-30,3.3709033855891986,3.3709033855891986,3.3709033855891986,3.3709033855891986,-3.06%
2009-11-02,3.371431703544784,3.371431703544784,3.371431703544784,3.371431703544784,1.06%
2009-11-03,3.372402520299773,3.372402520299773,3.372402520299773,3.372402520299773,1.31%
2009-11-04,3.373871133686148,3.373871133686148,3.373871133686148,3.373871133686148,1.47%
2009-11-05,3.3753947850609816,3.3753947850609816,3.3753947850609816,3.3753947850609816,0.20%
2009-11-06,3.3766445726614522,3.3766445726614522,3.3766445726614522,3.3766445726614522,-0.74%
2009-11-09,3.37771277259226,3.37771277259226,3.37771277259226,3.37771277259226,-0.49%
2009-11-10,3.3787106430494407,3.3787106430494407,3.3787106430494407,3.3787106430494407,-0.17%
2009-11-11,3.3793602803177363,3.3793602803177363,3.3793602803177363,3.3793602803177363,-0.98%
2009-11-12,3.380003453613845,3.380003453613845,3.380003453613845,3.380003453613845,0.00%
2009-11-13,3.380431274628414,3.380431274628414,3.380431274628414,3.380431274628414,-0.61%
2009-11-16,3.3801185295144744,3.3801185295144744,3.3801185295144744,3.3801185295144744,-2.16%
2009-11-17,3.379550193001577,3.379550193001577,3.379550193001577,3.379550193001577,-0.78%
2009-11-18,3.3794153668864113,3.3794153668864113,3.3794153668864113,3.3794153668864113,1.29%
2009-11-19,3.3790430793061947,3.3790430793061947,3.3790430793061947,3.3790430793061947,-0.71%
2009-11-20,3.378943149410983,3.378943149410983,3.378943149410983,3.378943149410983,0.81%
2009-11-23,3.3786850118296017,3.3786850118296017,3.3786850118296017,3.3786850118296017,-0.47%
2009-11-24,3.377941886621056,3.377941886621056,3.377941886621056,3.377941886621056,-1.46%
2009-11-25,3.376847951098918,3.376847951098918,3.376847951098918,3.376847951098918,-1.09%
2009-11-30,3.3750683916174973,3.3750683916174973,3.3750683916174973,3.3750683916174973,-0.28%
2009-12-01,3.37416224973137,3.37416224973137,3.37416224973137,3.37416224973137,2.69%
2009-12-02,3.3735636278223873,3.3735636278223873,3.3735636278223873,3.3735636278223873,0.91%
2009-12-03,3.373617720405444,3.373617720405444,3.373617720405444,3.373617720405444,1.96%
2009-12-04,3.3746563371416496,3.3746563371416496,3.3746563371416496,3.3746563371416496,2.93%
2009-12-07,3.3751970633833412,3.3751970633833412,3.3751970633833412,3.3751970633833412,-1.41%
2009-12-08,3.375284653703567,3.375284653703567,3.375284653703567,3.375284653703567,-1.31%
2009-12-09,3.3758589286169935,3.3758589286169935,3.3758589286169935,3.3758589286169935,1.45%
2009-12-10,3.3771040979270244,3.3771040979270244,3.3771040979270244,3.3771040979270244,1.98%
2009-12-11,3.3788642342745234,3.3788642342745234,3.3788642342745234,3.3788642342745234,1.51%
2009-12-14,3.3805869567949434,3.3805869567949434,3.3805869567949434,3.3805869567949434,-0.06%
2009-12-15,3.3827104432629156,3.3827104432629156,3.3827104432629156,3.3827104432629156,1.18%
2009-12-16,3.384852601274964,3.384852601274964,3.384852601274964,3.384852601274964,0.11%
2009-12-17,3.3858192300407084,3.3858192300407084,3.3858192300407084,3.3858192300407084,-3.22%
2009-12-18,3.387413048732487,3.387413048732487,3.387413048732487,3.387413048732487,1.84%
2009-12-21,3.3903243254854427,3.3903243254854427,3.3903243254854427,3.3903243254854427,3.78%
2009-12-22,3.393982744424146,3.393982744424146,3.393982744424146,3.393982744424146,2.12%
2009-12-23,3.3975649611363847,3.3975649611363847,3.3975649611363847,3.3975649611363847,-0.11%
2009-12-24,3.4016189907214223,3.4016189907214223,3.4016189907214223,3.4016189907214223,1.36%
2009-12-28,3.4060605375817294,3.4060605375817294,3.4060605375817294,3.4060605375817294,1.13%
2009-12-29,3.4100101348679637,3.4100101348679637,3.4100101348679637,3.4100101348679637,-1.17%
2009-12-30,3.413820931916532,3.413820931916532,3.413820931916532,3.413820931916532,-0.26%
2009-12-31,3.4180316165595035,3.4180316165595035,3.4180316165595035,3.4180316165595035,1.16%
2010-01-04,3.4220611026128105,3.4220611026128105,3.4220611026128105,3.4220611026128105,-0.36%
2010-01-05,3.42545348727322,3.42545348727322,3.42545348727322,3.42545348727322,-1.57%
2010-01-06,3.429468825534454,3.429468825534454,3.429468825534454,3.429468825534454,1.75%
2010-01-07,3.433424310427505,3.433424310427505,3.433424310427505,3.433424310427505,-0.05%
2010-01-08,3.4374299888763122,3.4374299888763122,3.4374299888763122,3.4374299888763122,0.24%
2010-01-11,3.4412764088229215,3.4412764088229215,3.4412764088229215,3.4412764088229215,-0.31%
2010-01-12,3.4440198930308394,3.4440198930308394,3.4440198930308394,3.4440198930308394,-2.80%
2010-01-13,3.4474922887304156,3.4474922887304156,3.4474922887304156,3.4474922887304156,2.04%
2010-01-14,3.450422677281529,3.450422677281529,3.450422677281529,3.450422677281529,-1.34%
2010-01-15,3.4526671998476357,3.4526671998476357,3.4526671998476357,3.4526671998476357,-1.76%
2010-01-20,3.4546605362576193,3.4546605362576193,3.4546605362576193,3.4546605362576193,-1.22%
2010-01-21,3.456056931469002,3.456056931469002,3.456056931469002,3.456056931469002,-1.59%
2010-01-22,3.4574991331235387,3.4574991331235387,3.4574991331235387,3.4574991331235387,0.17%
2010-01-25,3.459215538317129,3.459215538317129,3.459215538317129,3.459215538317129,0.81%
