Date,Price,Open,High,Low,Vol.,Change %
2014-09-10,"1,245.30","1,256.20","1,258.50","1,244.50",140720.0,-0.26%
2014-09-09,"1,248.50","1,257.10","1,258.90","1,248.10",128250.0,-0.46%
2014-09-08,"1,254.30","1,269.50","1,272.60","1,252.10",112680.0,-1.03%
2014-09-05,"1,267.30","1,261.70","1,274.80","1,258.00",106170.0,0.06%
2014-09-04,"1,266.50","1,269.80","1,279.20","1,261.30",151580.0,-0.30%
2014-09-03,"1,270.30","1,266.70","1,272.40","1,261.90",107910.0,0.42%
2014-09-01,"1,265.00","1,288.50","1,290.90","1,263.10",190580.0,-1.74%
2014-08-29,"1,287.40","1,290.40","1,292.50","1,284.10",76390.0,-0.23%
2014-08-28,"1,290.40","1,283.70","1,297.60","1,283.00",110170.0,0.55%
2014-08-27,"1,283.40","1,281.60","1,288.20","1,280.90",67240.0,-0.14%
2014-08-26,"1,285.20","1,277.40","1,291.90","1,275.70",103850.0,0.49%
2014-08-25,"1,278.90","1,280.80","1,281.60","1,275.00",53710.0,-0.10%
2014-08-22,"1,280.20","1,278.20","1,283.90","1,274.60",91730.0,0.38%
2014-08-21,"1,275.40","1,291.90","1,292.00","1,273.40",145350.0,-1.53%
2014-08-20,"1,295.20","1,297.20","1,299.30","1,288.70",83300.0,-0.12%
2014-08-19,"1,296.70","1,298.60","1,303.70","1,294.70",78240.0,-0.20%
2014-08-18,"1,299.30","1,304.20","1,304.90","1,296.50",76110.0,-0.53%
2014-08-15,"1,306.20","1,313.40","1,316.50","1,293.00",192110.0,-0.72%
2014-08-14,"1,315.70","1,313.40","1,321.80","1,310.00",103420.0,0.09%
2014-08-13,"1,314.50","1,309.60","1,316.40","1,306.00",98470.0,0.30%
2014-08-12,"1,310.60","1,309.20","1,319.30","1,306.80",98610.0,0.01%
2014-08-11,"1,310.50","1,310.40","1,312.90","1,306.40",63070.0,-0.04%
2014-08-08,"1,311.00","1,314.50","1,324.30","1,305.70",147900.0,-0.11%
2014-08-07,"1,312.50","1,306.60","1,316.40","1,303.00",122430.0,0.33%
2014-08-06,"1,308.20","1,288.90","1,311.00","1,288.50",160370.0,1.78%
2014-08-05,"1,285.30","1,289.20","1,295.00","1,283.30",105680.0,-0.28%
2014-08-04,"1,288.90","1,295.40","1,296.40","1,287.00",67870.0,-0.46%
2014-08-01,"1,294.80","1,284.20","1,298.40","1,281.00",144990.0,0.94%
2014-07-31,"1,282.80","1,297.00","1,298.80","1,281.30",143360.0,-1.09%
2014-07-30,"1,296.90","1,300.50","1,305.20","1,293.20",130870.0,-0.11%
2014-07-29,"1,298.30","1,303.30","1,312.10","1,295.50",181550.0,-0.38%
2014-07-28,"1,303.30","1,307.90","1,309.40","1,301.10",136980.0,0.00%
2014-07-25,"1,303.30","1,294.20","1,308.90","1,291.00",131240.0,0.97%
2014-07-24,"1,290.80","1,304.30","1,305.60","1,287.50",178770.0,-1.07%
2014-07-23,"1,304.70","1,308.00","1,311.80","1,303.50",86760.0,-0.12%
2014-07-22,"1,306.30","1,312.40","1,316.80","1,302.20",127490.0,-0.58%
2014-07-21,"1,313.90","1,311.30","1,319.00","1,307.90",85370.0,0.34%
2014-07-18,"1,309.40","1,319.10","1,325.50","1,305.00",121620.0,-0.57%
2014-07-17,"1,316.90","1,300.30","1,325.90","1,298.10",176740.0,1.32%
2014-07-16,"1,299.80","1,295.20","1,304.20","1,293.50",119720.0,0.21%
2014-07-15,"1,297.10","1,309.10","1,314.40","1,292.60",175880.0,-0.73%
2014-07-14,"1,306.70","1,339.50","1,340.90","1,302.20",208860.0,-2.30%
2014-07-11,"1,337.40","1,336.50","1,340.40","1,334.60",97170.0,-0.13%
2014-07-10,"1,339.20","1,325.00","1,346.80","1,325.00",179490.0,1.13%
2014-07-09,"1,324.30","1,320.40","1,333.40","1,318.70",163180.0,0.59%
2014-07-08,"1,316.50","1,320.80","1,325.70","1,314.30",130080.0,-0.04%
2014-07-04,"1,317.00","1,321.40","1,321.70","1,312.10",113070.0,-0.27%
2014-07-03,"1,320.60","1,328.40","1,329.00","1,309.40",149380.0,-0.77%
2014-07-02,"1,330.90","1,327.10","1,333.20","1,322.10",114090.0,0.32%
2014-07-01,"1,326.60","1,327.50","1,334.90","1,324.00",121100.0,0.35%
2014-06-30,"1,322.00","1,316.80","1,330.40","1,311.00",127610.0,0.15%
2014-06-27,"1,320.00","1,317.10","1,323.10","1,313.20",104660.0,0.23%
